study_hours,attendance_pct,prev_gpa,assignments_done,sleep_hours,internet_hours,family_support,part_time_job,extracurricular,parent_edu,gender,school_type,distance_km,quiz_avg,midterm_score,final_score,grade
6.5,79.2,3.81,98.6,7.3,5.1,3,0,0,Postgraduate,Female,Public,24.0,83.3,68.5,88.6,Distinction
3.8,69.1,2.62,100.0,3.8,4.1,3,0,0,Undergraduate,Female,Private,60.0,57.7,46.6,49.6,Pass
0.5,75.5,3.63,92.3,7.7,5.1,5,0,1,Postgraduate,Female,Private,2.4,49.2,45.9,51.5,Pass
3.9,79.2,1.86,81.1,8.0,3.1,4,0,0,Undergraduate,Female,Private,4.4,53.1,67.7,47.0,Pass
5.8,46.1,2.37,70.4,8.1,3.9,3,1,1,High School,Male,Public,12.1,53.8,63.2,40.1,Fail
2.0,84.9,1.74,51.2,6.4,2.0,4,1,0,Undergraduate,Male,Private,15.8,52.4,80.3,35.4,Fail
5.4,63.3,2.81,100.0,7.5,3.4,2,1,0,None,Female,Public,9.2,56.4,56.5,54.3,Pass
5.0,60.7,2.97,59.8,9.1,5.0,2,0,0,Postgraduate,Male,Public,0.9,77.9,59.9,48.9,Pass
6.2,52.7,3.08,88.3,9.1,2.1,4,0,0,Undergraduate,Male,Private,22.1,91.9,65.4,69.9,Pass
5.2,51.1,3.04,96.2,7.0,1.7,4,1,1,Undergraduate,Female,Public,38.9,45.0,48.2,51.9,Pass
3.1,57.7,2.35,63.9,7.2,3.1,4,0,1,Undergraduate,Female,Public,6.2,84.0,50.4,38.2,Fail
7.4,67.4,2.87,95.8,8.7,2.7,3,0,1,Undergraduate,Male,Public,3.1,57.8,79.9,73.7,Distinction
4.7,100.0,1.95,90.3,4.7,4.0,4,0,0,Postgraduate,Female,Private,0.5,70.2,53.2,61.0,Pass
4.9,70.1,3.95,100.0,6.5,2.3,4,0,1,High School,Male,Private,3.3,40.2,80.9,76.7,Distinction
3.1,80.7,2.79,65.6,9.0,5.6,5,0,1,Undergraduate,Female,Public,14.4,72.9,71.7,57.8,Pass
4.1,84.0,2.66,49.3,8.5,1.1,3,0,0,Undergraduate,Male,Private,29.1,34.9,37.2,31.0,Fail
3.2,80.0,4.0,64.9,7.6,4.9,4,0,1,Postgraduate,Female,Private,1.2,69.7,70.5,67.9,Pass
4.7,76.8,2.13,79.2,4.7,1.9,4,1,0,Undergraduate,Male,Private,9.7,68.9,70.4,55.8,Pass
8.4,60.1,2.21,76.2,6.9,0.3,5,0,0,Postgraduate,Male,Public,14.3,67.9,68.8,65.9,Pass
2.3,99.8,2.23,67.1,6.1,3.4,3,1,1,Undergraduate,Male,Private,3.9,54.0,59.7,42.7,Fail
1.8,100.0,2.95,36.8,7.5,2.6,4,0,1,High School,Female,Private,10.1,73.2,47.0,40.7,Fail
7.9,52.8,3.3,84.4,5.8,1.3,3,1,0,Undergraduate,Male,Public,15.1,70.9,83.5,76.1,Distinction
4.6,62.6,3.52,100.0,5.5,0.5,4,0,0,Undergraduate,Male,Public,21.8,61.9,60.4,67.6,Pass
3.7,73.8,4.0,84.3,3.9,3.0,3,0,1,Undergraduate,Female,Public,7.2,75.1,47.9,64.5,Pass
7.1,63.5,1.43,87.2,8.8,4.5,1,0,1,None,Female,Public,16.5,63.6,69.3,45.1,Pass
3.8,85.6,3.43,86.4,6.4,3.9,4,1,0,Undergraduate,Male,Public,4.3,72.9,50.1,65.9,Pass
8.7,67.1,2.61,82.9,7.2,3.1,3,0,0,High School,Male,Public,2.9,63.1,46.8,60.9,Pass
6.4,100.0,2.59,93.6,7.0,3.7,2,0,0,Postgraduate,Female,Public,2.5,68.3,56.0,70.2,Distinction
4.0,95.9,2.57,82.9,5.4,3.0,3,1,1,High School,Female,Public,5.3,73.6,51.4,57.2,Pass
9.3,81.2,2.36,68.7,5.1,0.9,1,0,0,Undergraduate,Male,Public,0.5,59.0,47.4,56.0,Pass
3.8,93.4,4.0,59.1,5.5,0.9,5,0,0,High School,Male,Private,4.0,46.5,74.9,69.4,Pass
6.5,94.6,3.59,70.0,5.9,2.7,4,0,0,High School,Female,Private,12.7,69.1,60.2,76.5,Distinction
5.6,69.5,3.02,81.3,7.5,2.8,5,0,1,Postgraduate,Male,Public,12.5,82.8,82.0,77.3,Distinction
7.6,65.8,3.95,68.7,5.8,4.3,3,0,1,High School,Male,Public,0.9,69.5,48.3,68.0,Pass
8.1,79.2,1.94,81.3,9.6,4.1,5,0,1,None,Male,Public,4.1,69.8,34.4,56.7,Pass
5.1,90.9,2.07,83.8,8.5,3.9,3,1,0,None,Female,Public,10.1,64.4,64.4,55.8,Pass
3.5,80.1,1.48,91.7,8.2,2.6,4,1,0,Undergraduate,Female,Public,4.6,76.1,91.7,58.7,Pass
5.9,54.3,2.51,100.0,6.8,0.9,3,0,1,Undergraduate,Male,Private,6.5,62.2,70.5,59.8,Pass
3.6,66.0,3.11,76.6,9.3,3.6,4,0,1,High School,Male,Public,15.0,58.2,100.0,64.6,Pass
9.0,76.9,3.07,48.8,6.7,3.8,4,1,1,Undergraduate,Male,Private,0.5,81.6,67.3,73.1,Distinction
5.3,76.9,3.1,68.1,7.0,0.0,3,1,1,None,Female,Private,3.9,57.0,65.8,56.5,Pass
4.3,100.0,2.01,75.9,7.3,1.7,2,1,1,Postgraduate,Male,Public,1.8,78.3,27.5,44.1,Fail
5.4,57.2,3.56,38.3,8.1,2.0,4,0,1,Undergraduate,Female,Public,1.6,81.6,68.8,55.9,Pass
2.3,85.6,3.17,100.0,8.0,3.2,3,1,1,Postgraduate,Male,Public,38.3,73.5,64.7,66.0,Pass
3.1,100.0,3.51,77.8,6.3,1.8,2,1,1,Postgraduate,Female,Public,5.7,46.3,55.5,57.9,Pass
7.4,100.0,1.68,82.6,6.2,2.9,3,0,0,High School,Male,Public,9.0,65.4,59.8,62.0,Pass
3.7,71.9,3.22,100.0,8.0,2.7,4,0,0,High School,Female,Private,15.9,62.0,60.9,63.6,Pass
2.9,85.4,2.17,62.4,8.1,2.8,5,0,1,Undergraduate,Female,Private,0.6,57.6,59.1,43.4,Fail
6.1,86.5,2.72,86.5,6.4,1.9,2,0,0,High School,Male,Private,3.3,67.1,95.4,74.9,Distinction
7.4,80.9,3.37,72.8,4.6,2.0,3,1,1,High School,Female,Public,21.4,76.5,56.1,71.9,Distinction
6.4,76.5,3.06,71.3,6.7,1.4,5,1,0,High School,Male,Public,23.8,58.1,64.7,66.3,Pass
7.0,84.5,2.4,59.6,7.9,3.6,4,1,0,Undergraduate,Female,Public,5.6,62.4,55.5,56.5,Pass
3.5,40.0,3.0,100.0,9.7,3.9,3,1,0,Undergraduate,Male,Public,5.6,61.4,74.5,52.9,Pass
2.2,88.2,1.93,67.5,5.2,1.8,5,0,0,High School,Female,Public,17.0,82.5,64.8,47.8,Pass
8.0,79.9,3.81,89.0,6.4,5.3,3,0,0,None,Female,Private,4.2,61.1,57.5,79.6,Distinction
4.4,74.7,2.86,37.5,6.4,2.5,3,1,0,Undergraduate,Male,Public,1.5,46.5,31.2,27.5,Fail
4.5,100.0,3.78,98.6,9.0,5.3,5,0,1,None,Female,Private,3.6,41.4,65.9,79.8,Distinction
7.7,67.9,2.63,96.0,6.9,2.0,5,0,0,Postgraduate,Male,Private,5.9,70.4,57.0,73.5,Distinction
6.1,72.0,2.63,76.9,5.6,0.0,3,0,0,High School,Male,Public,0.6,53.6,61.0,54.1,Pass
5.9,100.0,2.47,70.5,7.8,3.6,2,0,0,Undergraduate,Male,Private,7.8,75.0,43.1,56.2,Pass
9.3,65.5,3.61,83.0,6.4,3.4,3,1,1,High School,Female,Public,16.2,45.0,84.9,81.5,Distinction
3.7,69.7,2.5,100.0,5.2,3.1,1,0,1,None,Female,Public,8.7,56.9,75.7,51.5,Pass
6.9,75.8,3.45,39.7,5.7,2.0,1,0,1,Undergraduate,Female,Private,0.9,45.0,84.9,56.5,Pass
5.1,90.6,2.73,90.6,9.6,2.9,3,1,0,Undergraduate,Male,Public,7.0,71.5,80.4,73.6,Distinction
5.5,81.1,1.62,56.8,7.6,2.2,5,1,0,Postgraduate,Male,Private,14.8,74.7,71.5,52.5,Pass
8.1,58.6,2.6,74.6,7.2,2.5,5,1,1,Undergraduate,Female,Private,0.7,70.1,43.7,59.0,Pass
6.0,70.0,2.17,70.0,6.6,4.3,4,0,1,None,Male,Private,0.7,48.7,91.5,56.6,Pass
6.1,68.9,3.02,66.4,7.4,3.3,4,1,0,High School,Female,Private,5.6,53.8,47.2,51.7,Pass
7.1,76.8,2.17,74.8,7.4,3.9,1,1,0,High School,Female,Public,2.6,68.5,57.7,51.5,Pass
4.3,84.4,3.65,52.3,7.4,2.7,3,0,0,High School,Male,Public,32.8,39.7,73.3,55.4,Pass
3.3,84.3,2.94,95.6,7.2,2.5,1,1,0,Undergraduate,Male,Public,10.4,61.4,74.1,59.9,Pass
2.9,51.4,2.88,39.1,8.3,1.3,4,0,1,Postgraduate,Male,Public,4.1,87.8,71.2,41.7,Fail
1.1,94.0,3.46,85.8,7.0,2.4,2,1,0,Undergraduate,Male,Public,14.6,62.3,55.6,53.8,Pass
9.1,81.8,3.67,68.5,5.5,0.0,5,0,0,Undergraduate,Female,Private,5.6,42.7,52.3,76.3,Distinction
2.8,98.8,2.99,51.6,6.1,2.1,4,0,0,Undergraduate,Male,Public,1.7,55.9,100.0,63.1,Pass
4.6,84.7,2.46,79.0,4.0,2.9,3,0,1,Undergraduate,Male,Private,3.2,55.5,61.4,53.1,Pass
4.4,94.5,1.76,43.9,10.0,3.8,2,0,1,High School,Male,Private,12.4,97.1,59.4,43.0,Fail
5.6,85.0,2.52,75.8,8.3,2.6,4,0,1,Undergraduate,Female,Public,0.6,90.0,50.6,63.1,Pass
6.6,98.2,2.57,46.5,5.8,3.5,5,1,0,Postgraduate,Male,Public,3.8,76.0,65.9,67.2,Pass
6.7,85.8,3.07,84.2,6.6,0.0,4,1,1,High School,Male,Public,2.8,59.9,65.2,73.2,Distinction
3.8,76.5,2.76,56.5,6.0,2.9,3,1,0,High School,Female,Public,2.7,83.0,61.7,49.3,Pass
4.7,100.0,3.48,66.0,9.3,0.5,4,0,0,Postgraduate,Female,Public,13.8,48.0,68.1,68.8,Pass
5.6,91.3,2.57,80.9,4.9,1.2,3,1,0,Undergraduate,Female,Public,21.0,81.1,90.2,75.9,Distinction
4.5,86.6,2.96,59.5,7.2,2.7,5,0,1,High School,Male,Private,15.1,78.9,52.5,59.0,Pass
8.2,58.9,3.83,73.8,6.8,4.9,4,1,0,Undergraduate,Female,Public,12.5,62.7,62.7,74.6,Distinction
6.0,58.7,3.24,44.7,8.2,3.6,4,0,1,High School,Female,Private,29.8,82.1,51.6,51.2,Pass
6.5,82.4,2.96,87.6,6.8,3.0,3,0,0,Undergraduate,Male,Private,0.7,58.3,66.7,69.5,Pass
6.3,80.2,2.58,100.0,4.4,3.0,4,1,0,High School,Male,Public,2.2,46.0,52.9,62.5,Pass
7.3,68.8,2.56,100.0,6.6,1.9,3,1,0,High School,Female,Public,6.4,79.7,53.6,67.9,Pass
5.4,80.1,2.4,76.8,5.5,2.2,1,1,0,Undergraduate,Male,Private,5.6,63.7,38.6,42.8,Fail
2.4,100.0,2.62,90.8,7.1,3.6,3,1,0,Undergraduate,Male,Private,6.5,74.0,63.6,61.0,Pass
5.8,88.4,3.53,39.4,9.2,0.9,5,0,0,Postgraduate,Female,Public,2.8,92.3,68.9,73.7,Distinction
3.7,60.9,2.84,100.0,4.4,3.9,4,1,0,High School,Male,Public,1.9,54.2,91.8,64.3,Pass
3.9,76.3,2.06,90.5,5.8,2.4,2,0,0,Undergraduate,Male,Public,8.5,62.8,69.5,49.6,Pass
6.2,65.9,4.0,65.3,6.2,4.2,5,0,0,High School,Female,Public,31.6,88.5,54.8,73.8,Distinction
7.5,72.2,3.22,99.7,6.4,4.4,3,0,0,High School,Female,Public,6.0,75.0,40.2,70.9,Distinction
5.0,71.8,2.02,69.9,8.1,0.5,3,0,0,Postgraduate,Male,Public,0.5,54.5,42.5,37.3,Fail
5.6,70.8,2.69,65.8,6.7,2.1,3,1,0,Undergraduate,Female,Private,14.7,50.7,41.3,42.7,Fail
8.4,59.2,3.08,84.5,7.6,1.7,4,0,0,High School,Female,Public,4.1,57.1,92.0,78.8,Distinction
5.5,76.1,4.0,53.7,6.1,0.3,4,0,1,High School,Male,Public,3.4,53.9,66.6,64.6,Pass
10.2,69.6,2.22,95.4,7.3,1.5,3,0,0,Undergraduate,Male,Public,4.7,68.6,52.7,71.0,Distinction
6.1,34.1,3.68,53.9,8.2,6.7,4,0,0,Undergraduate,Male,Private,15.4,66.2,46.6,46.5,Pass
1.5,100.0,3.98,54.0,5.9,3.9,3,1,1,Postgraduate,Female,Public,20.5,69.2,48.3,55.0,Pass
6.5,94.3,2.56,56.8,8.2,5.9,4,1,1,Undergraduate,Female,Private,10.6,52.4,52.3,55.2,Pass
5.8,72.4,2.81,90.2,7.1,4.2,2,0,1,Postgraduate,Male,Public,4.7,63.9,83.1,68.3,Pass
7.6,78.3,2.27,62.7,8.6,1.9,4,0,1,Undergraduate,Male,Public,4.5,34.2,61.5,51.6,Pass
6.3,60.4,2.86,48.0,6.7,2.4,4,0,0,Postgraduate,Male,Public,1.6,67.2,38.8,44.2,Fail
4.7,100.0,2.97,62.9,7.6,3.9,4,1,0,None,Male,Private,32.5,82.6,99.0,78.3,Distinction
2.6,100.0,3.46,74.4,6.9,3.7,3,0,1,Postgraduate,Female,Public,12.2,43.6,43.8,52.6,Pass
4.6,80.4,3.76,51.4,6.9,2.1,4,0,1,High School,Female,Private,0.5,72.3,52.5,59.3,Pass
3.3,93.4,2.48,52.0,7.4,0.7,2,1,1,Postgraduate,Female,Private,13.0,55.8,83.0,48.5,Pass
3.8,80.6,1.62,100.0,7.8,7.9,5,0,1,None,Female,Private,7.1,77.0,68.6,57.7,Pass
6.2,57.9,2.99,57.8,5.1,2.8,2,1,0,Undergraduate,Female,Public,43.1,67.4,54.5,46.7,Pass
8.3,71.8,3.21,68.5,9.2,2.5,2,0,0,Undergraduate,Female,Private,20.5,71.1,42.3,61.6,Pass
5.8,80.0,3.17,67.7,4.2,3.2,4,1,1,Postgraduate,Male,Public,2.3,66.0,46.5,60.4,Pass
2.6,71.2,2.77,66.6,6.0,2.6,4,0,1,Undergraduate,Female,Public,15.3,84.9,47.5,45.5,Pass
5.9,74.7,3.09,87.4,6.9,3.2,2,0,1,High School,Female,Public,8.0,70.2,62.1,64.4,Pass
7.4,76.6,4.0,94.0,7.6,4.9,5,0,1,Undergraduate,Female,Private,2.5,54.4,65.1,87.0,Distinction
3.8,76.8,3.27,68.9,9.4,2.8,5,1,0,High School,Female,Public,14.4,66.5,59.6,58.9,Pass
4.7,78.8,2.74,50.3,4.2,1.3,4,1,0,High School,Male,Public,9.5,59.5,61.4,47.9,Pass
5.0,62.1,2.65,100.0,6.2,2.8,3,0,1,High School,Male,Public,0.5,67.4,45.2,53.0,Pass
3.4,67.2,2.88,73.1,3.8,2.3,4,1,1,High School,Female,Public,12.5,58.7,66.7,50.0,Pass
6.3,58.7,4.0,100.0,7.0,5.1,3,1,0,Undergraduate,Male,Public,12.1,54.8,82.5,80.3,Distinction
4.8,92.7,2.87,30.1,7.4,4.8,3,1,0,Postgraduate,Male,Public,1.9,68.0,59.4,47.8,Pass
5.8,46.4,2.99,78.9,9.4,3.2,5,1,0,Postgraduate,Male,Public,5.2,65.8,59.1,57.8,Pass
3.2,95.3,2.66,100.0,7.2,1.1,5,0,0,None,Male,Public,10.6,81.0,63.3,70.8,Distinction
4.1,98.8,3.77,67.9,8.6,1.2,5,1,1,None,Female,Private,1.8,58.8,79.9,76.5,Distinction
6.4,73.5,4.0,70.5,7.9,3.0,3,0,0,High School,Female,Public,23.0,35.3,47.7,59.5,Pass
4.3,39.0,3.32,80.9,6.3,3.5,3,0,0,High School,Female,Public,0.5,59.5,85.2,54.8,Pass
8.5,72.6,3.06,63.8,4.9,2.4,3,0,1,None,Female,Public,1.3,40.6,68.7,61.7,Pass
4.2,77.0,3.03,68.8,7.4,2.3,3,1,0,High School,Female,Private,1.5,71.2,62.5,55.2,Pass
5.4,62.8,1.33,68.2,4.8,2.1,3,1,1,Undergraduate,Male,Public,9.0,39.9,81.4,36.3,Fail
6.9,70.3,3.52,62.5,8.9,3.0,3,1,0,Undergraduate,Female,Public,11.6,50.2,43.1,54.9,Pass
2.2,100.0,3.09,99.6,6.8,0.0,4,1,1,Undergraduate,Female,Public,6.2,59.6,70.4,69.4,Pass
1.5,88.0,3.3,84.2,8.8,1.3,4,1,0,High School,Male,Private,4.1,88.2,68.9,65.6,Pass
1.9,64.1,2.5,80.0,6.3,2.1,4,0,0,Undergraduate,Male,Public,19.9,48.9,47.0,33.9,Fail
7.5,54.0,2.73,91.2,7.4,4.8,5,0,1,Undergraduate,Female,Public,0.8,65.2,69.4,69.7,Pass
3.9,73.1,2.71,69.7,7.3,1.8,1,0,1,High School,Male,Public,3.9,73.7,66.5,47.1,Pass
10.1,74.8,3.72,59.5,6.9,3.3,1,0,0,None,Female,Public,0.5,87.3,59.1,76.9,Distinction
3.9,85.4,2.73,62.9,6.4,3.3,4,0,1,High School,Male,Public,0.5,76.7,75.8,59.8,Pass
5.4,70.0,4.0,75.0,7.6,4.9,4,0,0,High School,Female,Private,5.2,81.4,52.9,70.8,Distinction
8.1,85.7,3.3,53.8,5.6,4.9,4,1,1,Undergraduate,Female,Public,2.6,78.0,66.3,75.6,Distinction
9.0,100.0,2.11,65.0,5.2,2.9,2,1,0,High School,Female,Private,3.7,46.9,59.9,59.8,Pass
9.1,90.2,2.91,64.7,8.9,2.3,3,0,0,Undergraduate,Female,Public,20.6,70.4,52.2,71.4,Distinction
7.4,77.3,2.54,100.0,8.1,2.0,4,1,0,High School,Male,Public,2.1,77.7,70.0,78.1,Distinction
7.0,75.3,1.46,19.5,7.1,2.6,5,0,0,Undergraduate,Female,Public,18.2,50.7,58.7,31.3,Fail
6.2,72.6,4.0,71.4,9.5,2.3,5,1,0,None,Female,Public,13.5,56.3,38.4,64.5,Pass
6.6,95.7,3.49,100.0,6.6,3.8,4,0,0,Undergraduate,Female,Private,4.7,53.0,33.2,73.9,Distinction
3.9,68.6,3.37,77.4,9.0,3.6,4,0,0,High School,Female,Public,9.5,76.6,74.6,65.5,Pass
3.4,78.7,3.12,90.1,7.3,3.9,5,1,0,None,Male,Private,7.1,64.0,42.5,56.4,Pass
5.0,78.8,2.03,77.0,5.5,4.9,4,0,0,Postgraduate,Male,Private,1.6,60.2,66.5,53.6,Pass
4.7,70.5,2.66,61.7,9.8,5.8,4,0,1,Undergraduate,Female,Public,28.5,45.8,62.9,45.5,Pass
4.1,57.4,3.59,30.2,8.5,3.2,5,0,1,None,Female,Private,10.1,64.0,56.1,42.0,Fail
6.4,82.8,2.26,79.1,6.8,4.6,4,1,1,Undergraduate,Male,Public,25.5,56.5,93.3,69.9,Pass
6.9,77.1,1.23,59.5,8.1,2.5,5,1,1,Undergraduate,Female,Public,20.8,68.7,64.9,48.2,Pass
5.2,85.5,2.84,59.0,6.4,4.8,3,0,1,Undergraduate,Female,Private,1.0,47.9,74.1,55.3,Pass
8.0,70.0,2.9,65.0,8.2,4.6,4,1,1,High School,Male,Public,2.8,67.7,66.6,66.5,Pass
2.7,96.3,3.09,100.0,3.4,4.5,5,0,0,Postgraduate,Male,Public,1.9,58.4,58.3,69.1,Pass
4.6,64.8,3.51,100.0,5.5,3.1,2,0,0,High School,Male,Private,21.3,46.3,61.7,59.6,Pass
3.6,100.0,3.45,79.3,8.5,2.0,4,0,0,High School,Female,Private,23.8,45.1,85.3,72.2,Distinction
1.3,51.8,3.18,65.7,6.6,0.9,2,1,0,High School,Female,Public,9.0,47.3,79.4,34.9,Fail
4.8,84.5,3.84,51.5,7.3,2.9,5,0,1,Undergraduate,Female,Private,1.3,61.9,93.2,76.2,Distinction
4.8,85.1,1.94,84.4,5.0,5.3,4,0,1,Postgraduate,Female,Public,1.7,66.8,65.5,57.4,Pass
8.0,66.1,3.35,100.0,9.8,2.5,2,0,0,Undergraduate,Male,Private,20.2,69.0,48.0,71.9,Distinction
6.3,84.4,3.44,70.1,8.8,4.2,3,0,1,Undergraduate,Male,Public,31.8,69.6,55.0,67.4,Pass
3.0,97.2,2.13,27.4,6.7,4.3,4,1,0,Postgraduate,Male,Private,2.7,53.6,43.0,27.8,Fail
8.7,44.7,1.95,88.4,6.4,2.6,4,0,0,Undergraduate,Male,Public,0.5,80.9,74.3,64.7,Pass
7.4,85.5,2.48,94.7,8.5,5.0,3,0,1,Undergraduate,Female,Private,4.8,58.4,52.6,66.4,Pass
6.2,40.6,2.54,43.3,10.0,0.0,5,0,1,Postgraduate,Female,Private,0.5,71.8,13.1,27.0,Fail
4.5,63.5,3.53,78.5,8.4,1.2,4,0,1,None,Male,Public,21.1,62.5,100.0,72.5,Distinction
3.1,100.0,2.57,84.0,10.0,1.6,4,1,1,Undergraduate,Female,Public,8.1,70.6,52.9,58.8,Pass
4.3,69.3,2.4,73.5,5.6,1.8,2,0,0,Undergraduate,Male,Private,12.3,61.8,52.8,40.7,Fail
7.2,60.4,2.57,59.2,5.8,3.5,5,0,0,Postgraduate,Male,Private,6.4,70.9,88.7,67.1,Pass
8.8,75.0,3.78,95.3,5.2,3.4,2,0,0,Postgraduate,Female,Public,5.1,64.9,42.7,78.7,Distinction
8.1,100.0,3.01,66.9,7.7,3.6,4,0,1,Undergraduate,Female,Public,3.0,77.2,80.2,85.9,Distinction
4.0,50.5,2.87,45.3,7.3,3.9,5,1,0,Postgraduate,Female,Private,17.7,52.7,52.6,35.4,Fail
2.8,62.2,2.92,34.0,6.8,1.6,3,1,0,Undergraduate,Female,Public,14.3,38.5,40.8,18.9,Fail
5.3,100.0,3.9,100.0,8.2,1.2,4,0,1,None,Female,Public,5.4,50.4,89.3,91.7,Distinction
1.5,100.0,2.48,87.3,8.8,3.6,3,0,1,None,Female,Private,4.6,81.0,76.8,59.7,Pass
5.6,76.4,3.92,76.8,4.7,2.1,4,1,1,Undergraduate,Female,Public,0.5,62.7,76.7,77.9,Distinction
4.7,59.4,3.15,66.2,6.1,0.6,4,1,0,High School,Female,Public,0.8,66.4,67.9,54.8,Pass
4.1,100.0,2.89,64.4,8.2,4.5,5,0,0,Undergraduate,Male,Public,11.7,49.2,71.6,62.8,Pass
1.8,100.0,4.0,53.5,6.3,5.1,5,1,0,High School,Male,Private,8.7,66.0,42.3,56.4,Pass
6.0,88.2,2.26,66.4,5.8,5.3,4,1,1,Postgraduate,Female,Public,6.8,49.7,63.8,55.7,Pass
3.9,65.8,2.75,32.6,8.5,3.3,4,0,0,High School,Female,Private,21.1,51.9,47.1,28.7,Fail
2.7,77.3,2.14,60.3,5.1,3.9,4,0,1,Postgraduate,Male,Private,8.4,59.0,39.8,31.4,Fail
0.5,75.6,3.67,68.8,6.5,5.1,3,1,1,Postgraduate,Male,Public,5.8,71.7,68.6,52.2,Pass
4.9,83.0,4.0,87.2,7.5,2.0,4,0,0,Undergraduate,Male,Private,2.1,73.3,80.5,85.7,Distinction
8.5,99.8,4.0,74.2,6.1,4.7,5,1,0,High School,Male,Public,20.6,73.7,55.9,93.0,Distinction
8.3,91.2,3.86,90.9,8.2,3.4,3,1,1,Undergraduate,Female,Private,10.3,41.2,58.6,82.7,Distinction
4.1,61.8,2.86,100.0,6.1,4.4,3,1,1,Undergraduate,Male,Public,1.2,64.9,43.8,51.2,Pass
3.8,98.6,2.74,96.2,9.1,3.3,3,0,1,High School,Male,Private,12.6,62.0,62.1,64.7,Pass
5.9,82.7,1.83,84.4,6.8,4.9,3,0,0,High School,Male,Public,6.6,42.0,74.2,52.7,Pass
3.0,88.3,4.0,75.2,8.0,3.3,2,0,0,High School,Male,Public,20.0,65.2,74.7,67.3,Pass
5.6,100.0,3.33,55.4,8.1,0.8,3,1,1,High School,Female,Private,30.1,61.2,70.7,66.8,Pass
6.5,61.3,2.66,89.8,6.1,5.2,3,1,1,High School,Male,Public,11.0,72.7,52.1,58.1,Pass
7.5,77.5,3.93,100.0,3.9,1.6,4,1,0,High School,Female,Private,15.8,66.2,51.6,84.0,Distinction
4.8,70.0,2.32,81.8,7.5,4.9,3,0,0,Undergraduate,Female,Public,0.7,56.8,74.7,53.2,Pass
4.6,54.5,3.28,100.0,7.1,2.9,4,1,1,Postgraduate,Female,Public,9.9,78.9,75.0,72.1,Distinction
3.2,83.2,2.88,44.5,7.8,4.8,5,1,0,Undergraduate,Female,Private,16.9,31.7,59.2,39.4,Fail
3.3,100.0,3.45,51.9,6.7,4.7,5,0,1,Postgraduate,Female,Public,8.2,64.0,55.2,60.8,Pass
4.5,50.4,2.96,92.1,6.4,3.6,4,0,0,Undergraduate,Male,Private,10.8,38.6,80.7,55.9,Pass
5.7,77.5,1.98,80.3,10.0,3.8,1,1,1,Undergraduate,Female,Public,27.5,51.3,56.2,42.9,Fail
6.8,87.6,3.05,100.0,4.8,3.6,5,1,1,High School,Male,Public,2.6,72.9,73.9,87.3,Distinction
3.4,79.8,3.73,74.7,8.1,0.0,4,1,0,High School,Male,Private,1.2,45.9,59.8,58.2,Pass
8.0,76.3,2.98,57.6,6.1,3.2,3,0,1,Undergraduate,Female,Public,14.1,43.6,45.2,52.8,Pass
4.5,58.5,3.54,70.7,6.5,1.3,2,0,1,Postgraduate,Female,Public,20.8,100.0,87.8,70.7,Distinction
5.0,81.5,2.27,44.3,6.5,3.3,2,1,1,Undergraduate,Male,Private,22.8,44.6,63.9,35.9,Fail
3.5,66.6,2.98,52.4,5.8,1.3,2,1,0,None,Female,Public,12.3,89.8,50.6,40.9,Fail
0.5,45.2,2.56,94.4,7.9,1.2,1,1,1,Undergraduate,Female,Public,21.5,62.4,39.7,21.9,Fail
6.8,95.9,3.52,92.5,9.1,5.4,5,1,1,High School,Female,Private,14.5,57.1,41.4,77.7,Distinction
6.5,92.4,3.02,82.3,7.7,4.6,4,0,0,None,Male,Private,1.1,73.5,56.0,72.5,Distinction
4.4,78.8,3.48,40.6,7.2,3.0,4,1,1,Undergraduate,Male,Public,17.2,85.0,92.8,68.5,Pass
5.1,81.4,3.76,67.8,5.5,3.3,5,0,0,Undergraduate,Female,Public,2.4,47.8,52.6,64.0,Pass
6.0,94.1,3.48,50.5,7.8,2.6,4,0,0,Undergraduate,Female,Private,3.2,57.3,85.2,73.3,Distinction
1.9,81.4,3.19,98.5,10.0,3.9,5,0,0,Postgraduate,Female,Public,6.0,77.7,59.9,66.9,Pass
3.9,91.6,2.3,63.3,6.4,2.0,5,1,0,Undergraduate,Male,Public,4.5,69.3,43.1,48.2,Pass
6.6,73.5,3.0,53.3,6.4,4.5,3,1,1,Undergraduate,Female,Private,4.7,81.5,54.4,57.6,Pass
2.5,97.7,2.63,75.6,6.2,2.6,5,0,1,High School,Female,Public,2.2,72.7,41.5,52.4,Pass
5.6,82.8,2.76,62.2,6.3,2.4,4,0,0,High School,Female,Public,4.2,92.1,48.3,59.8,Pass
2.3,80.9,2.74,100.0,3.0,3.0,2,1,1,Undergraduate,Female,Private,0.5,67.7,47.8,49.7,Pass
5.9,58.9,2.31,60.3,7.6,2.1,4,0,0,High School,Male,Private,7.7,68.3,31.5,36.7,Fail
4.9,82.3,1.63,47.0,5.7,3.5,4,1,1,High School,Female,Private,17.6,69.8,86.2,47.2,Pass
1.8,65.5,2.53,31.9,4.6,2.2,5,0,0,None,Female,Public,23.8,62.9,65.4,28.6,Fail
7.3,68.4,3.14,74.4,8.1,3.7,3,0,0,Undergraduate,Male,Public,20.6,77.7,51.0,65.1,Pass
3.5,65.8,2.06,63.8,5.4,4.8,4,0,0,Undergraduate,Female,Private,6.5,68.6,65.5,40.6,Fail
